,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
118,100062,267983,268899,POINT(-0.12310 51.53080),POINT(-0.09860 51.49450),-0.12310 51.53080,-0.09860 51.49450,-0.1231,51.5308,-0.0986,51.4945,51.5308%2C-0.1231,51.4945%2C-0.0986,"{
   ""destination_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""origin_addresses"" : [ ""1 York Way, London N1C 4AX, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""7.4 km"",
                  ""value"" : 7373
               },
               ""duration"" : {
                  ""text"" : ""29 mins"",
                  ""value"" : 1756
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
119,100062,268899,267983,POINT(-0.09860 51.49450),POINT(-0.12310 51.53080),-0.09860 51.49450,-0.12310 51.53080,-0.0986,51.4945,-0.1231,51.5308,51.4945%2C-0.0986,51.5308%2C-0.1231,"{
   ""destination_addresses"" : [ ""1 York Way, London N1C 4AX, UK"" ],
   ""origin_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""5.2 km"",
                  ""value"" : 5163
               },
               ""duration"" : {
                  ""text"" : ""32 mins"",
                  ""value"" : 1911
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
120,100063,268899,269225,POINT(-0.09860 51.49450),POINT(-0.08570 51.50523),-0.09860 51.49450,-0.08570 51.50523,-0.0986,51.4945,-0.0857,51.50523,51.4945%2C-0.0986,51.50523%2C-0.0857,"{
   ""destination_addresses"" : [
      ""Retail Trading Cart 1, London Bridge Underground Station, London SE1 3QX, UK""
   ],
   ""origin_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.0 km"",
                  ""value"" : 1958
               },
               ""duration"" : {
                  ""text"" : ""16 mins"",
                  ""value"" : 935
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
121,100063,269225,268899,POINT(-0.08570 51.50523),POINT(-0.09860 51.49450),-0.08570 51.50523,-0.09860 51.49450,-0.0857,51.50523,-0.0986,51.4945,51.50523%2C-0.0857,51.4945%2C-0.0986,"{
   ""destination_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""origin_addresses"" : [
      ""Retail Trading Cart 1, London Bridge Underground Station, London SE1 3QX, UK""
   ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.4 km"",
                  ""value"" : 2415
               },
               ""duration"" : {
                  ""text"" : ""18 mins"",
                  ""value"" : 1078
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
122,100064,266682,268899,POINT(-0.16290 51.52240),POINT(-0.09860 51.49450),-0.16290 51.52240,-0.09860 51.49450,-0.1629,51.5224,-0.0986,51.4945,51.5224%2C-0.1629,51.4945%2C-0.0986,"{
   ""destination_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""origin_addresses"" : [ ""12 Melcombe Pl, London NW1 6JJ, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""6.7 km"",
                  ""value"" : 6660
               },
               ""duration"" : {
                  ""text"" : ""21 mins"",
                  ""value"" : 1273
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
123,100064,268899,266682,POINT(-0.09860 51.49450),POINT(-0.16290 51.52240),-0.09860 51.49450,-0.16290 51.52240,-0.0986,51.4945,-0.1629,51.5224,51.4945%2C-0.0986,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""12 Melcombe Pl, London NW1 6JJ, UK"" ],
   ""origin_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""6.6 km"",
                  ""value"" : 6634
               },
               ""duration"" : {
                  ""text"" : ""21 mins"",
                  ""value"" : 1275
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
124,100065,266343,268899,POINT(-0.17530 51.51620),POINT(-0.09860 51.49450),-0.17530 51.51620,-0.09860 51.49450,-0.1753,51.5162,-0.0986,51.4945,51.5162%2C-0.1753,51.4945%2C-0.0986,"{
   ""destination_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""origin_addresses"" : [ ""31 London St, London W2 1HU, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""7.8 km"",
                  ""value"" : 7813
               },
               ""duration"" : {
                  ""text"" : ""23 mins"",
                  ""value"" : 1408
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
125,100065,268899,266343,POINT(-0.09860 51.49450),POINT(-0.17530 51.51620),-0.09860 51.49450,-0.17530 51.51620,-0.0986,51.4945,-0.1753,51.5162,51.4945%2C-0.0986,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""31 London St, London W2 1HU, UK"" ],
   ""origin_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""7.7 km"",
                  ""value"" : 7718
               },
               ""duration"" : {
                  ""text"" : ""23 mins"",
                  ""value"" : 1351
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
126,100066,265282,268899,POINT(-0.20460 51.53410),POINT(-0.09860 51.49450),-0.20460 51.53410,-0.09860 51.49450,-0.2046,51.5341,-0.0986,51.4945,51.5341%2C-0.2046,51.4945%2C-0.0986,"{
   ""destination_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""origin_addresses"" : [ ""Queen's Park station, London, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""11.1 km"",
                  ""value"" : 11056
               },
               ""duration"" : {
                  ""text"" : ""32 mins"",
                  ""value"" : 1946
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
127,100066,268899,265282,POINT(-0.09860 51.49450),POINT(-0.20460 51.53410),-0.09860 51.49450,-0.20460 51.53410,-0.0986,51.4945,-0.2046,51.5341,51.4945%2C-0.0986,51.5341%2C-0.2046,"{
   ""destination_addresses"" : [ ""Queen's Park station, London, UK"" ],
   ""origin_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""11.1 km"",
                  ""value"" : 11094
               },
               ""duration"" : {
                  ""text"" : ""31 mins"",
                  ""value"" : 1889
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
128,100067,267948,268899,POINT(-0.12784 51.53233),POINT(-0.09860 51.49450),-0.12784 51.53233,-0.09860 51.49450,-0.12784,51.53233,-0.0986,51.4945,51.53233%2C-0.12784,51.4945%2C-0.0986,"{
   ""destination_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""origin_addresses"" : [ ""St Pancras International, Euston Rd, London N1C 4QP, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""5.9 km"",
                  ""value"" : 5913
               },
               ""duration"" : {
                  ""text"" : ""40 mins"",
                  ""value"" : 2420
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
129,100067,268899,267948,POINT(-0.09860 51.49450),POINT(-0.12784 51.53233),-0.09860 51.49450,-0.12784 51.53233,-0.0986,51.4945,-0.12784,51.53233,51.4945%2C-0.0986,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""St Pancras International, Euston Rd, London N1C 4QP, UK"" ],
   ""origin_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""7.4 km"",
                  ""value"" : 7423
               },
               ""duration"" : {
                  ""text"" : ""31 mins"",
                  ""value"" : 1834
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
130,100068,268311,268899,POINT(-0.11340 51.50330),POINT(-0.09860 51.49450),-0.11340 51.50330,-0.09860 51.49450,-0.1134,51.5033,-0.0986,51.4945,51.5033%2C-0.1134,51.4945%2C-0.0986,"{
   ""destination_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""origin_addresses"" : [ ""12 Lower Rd, London SE1 8SE, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.2 km"",
                  ""value"" : 2159
               },
               ""duration"" : {
                  ""text"" : ""11 mins"",
                  ""value"" : 664
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
131,100068,268899,268311,POINT(-0.09860 51.49450),POINT(-0.11340 51.50330),-0.09860 51.49450,-0.11340 51.50330,-0.0986,51.4945,-0.1134,51.5033,51.4945%2C-0.0986,51.5033%2C-0.1134,"{
   ""destination_addresses"" : [ ""12 Lower Rd, London SE1 8SE, UK"" ],
   ""origin_addresses"" : [ ""126 Elephant Rd, Elephant and Castle, London SE17 1LB, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""2.1 km"",
                  ""value"" : 2051
               },
               ""duration"" : {
                  ""text"" : ""11 mins"",
                  ""value"" : 669
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
132,100069,267662,269459,POINT(-0.13350 51.52810),POINT(-0.07540 51.51160),-0.13350 51.52810,-0.07540 51.51160,-0.1335,51.5281,-0.0754,51.5116,51.5281%2C-0.1335,51.5116%2C-0.0754,"{
   ""destination_addresses"" : [ ""121 Minories, London EC3N 1DR, UK"" ],
   ""origin_addresses"" : [ ""Euston, London NW1 2DS, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""5.8 km"",
                  ""value"" : 5764
               },
               ""duration"" : {
                  ""text"" : ""24 mins"",
                  ""value"" : 1451
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
133,100069,269459,267662,POINT(-0.07540 51.51160),POINT(-0.13350 51.52810),-0.07540 51.51160,-0.13350 51.52810,-0.0754,51.5116,-0.1335,51.5281,51.5116%2C-0.0754,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""Euston, London NW1 2DS, UK"" ],
   ""origin_addresses"" : [ ""121 Minories, London EC3N 1DR, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""5.8 km"",
                  ""value"" : 5799
               },
               ""duration"" : {
                  ""text"" : ""21 mins"",
                  ""value"" : 1281
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
134,100070,267662,267983,POINT(-0.13350 51.52810),POINT(-0.12310 51.53080),-0.13350 51.52810,-0.12310 51.53080,-0.1335,51.5281,-0.1231,51.5308,51.5281%2C-0.1335,51.5308%2C-0.1231,"{
   ""destination_addresses"" : [ ""1 York Way, London N1C 4AX, UK"" ],
   ""origin_addresses"" : [ ""Euston, London NW1 2DS, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.6 km"",
                  ""value"" : 1625
               },
               ""duration"" : {
                  ""text"" : ""7 mins"",
                  ""value"" : 424
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
135,100070,267983,267662,POINT(-0.12310 51.53080),POINT(-0.13350 51.52810),-0.12310 51.53080,-0.13350 51.52810,-0.1231,51.5308,-0.1335,51.5281,51.5308%2C-0.1231,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""Euston, London NW1 2DS, UK"" ],
   ""origin_addresses"" : [ ""1 York Way, London N1C 4AX, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""1.0 km"",
                  ""value"" : 991
               },
               ""duration"" : {
                  ""text"" : ""6 mins"",
                  ""value"" : 387
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
136,100071,267662,269296,POINT(-0.13350 51.52810),POINT(-0.08210 51.51860),-0.13350 51.52810,-0.08210 51.51860,-0.1335,51.5281,-0.0821,51.5186,51.5281%2C-0.1335,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""53 Liverpool St, London EC2M 7PY, UK"" ],
   ""origin_addresses"" : [ ""Euston, London NW1 2DS, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""5.0 km"",
                  ""value"" : 5030
               },
               ""duration"" : {
                  ""text"" : ""19 mins"",
                  ""value"" : 1129
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
137,100071,269296,267662,POINT(-0.08210 51.51860),POINT(-0.13350 51.52810),-0.08210 51.51860,-0.13350 51.52810,-0.0821,51.5186,-0.1335,51.5281,51.5186%2C-0.0821,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""Euston, London NW1 2DS, UK"" ],
   ""origin_addresses"" : [ ""53 Liverpool St, London EC2M 7PY, UK"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""5.1 km"",
                  ""value"" : 5075
               },
               ""duration"" : {
                  ""text"" : ""18 mins"",
                  ""value"" : 1073
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
