,$LINK:NO,FROMNODENO,TONODENO,FROMNODE\WKTLOCWGS84,TONODE\WKTLOCWGS84,From_Coords,To_Coords,Orig_Long,Orig_Lat,Dest_Long,Dest_Lat,Origins,Destinations,Response
16,100011,268747,269296,POINT(-0.10320 51.51080),POINT(-0.08210 51.51860),-0.10320 51.51080,-0.08210 51.51860,-0.1032,51.5108,-0.0821,51.5186,51.5108%2C-0.1032,51.5186%2C-0.0821,"{
   ""destination_addresses"" : [ ""51.5186,-0.0821"" ],
   ""origin_addresses"" : [ ""51.5108,-0.1032"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
17,100011,269296,268747,POINT(-0.08210 51.51860),POINT(-0.10320 51.51080),-0.08210 51.51860,-0.10320 51.51080,-0.0821,51.5186,-0.1032,51.5108,51.5186%2C-0.0821,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""51.5108,-0.1032"" ],
   ""origin_addresses"" : [ ""51.5186,-0.0821"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
18,100012,266682,268747,POINT(-0.16290 51.52240),POINT(-0.10320 51.51080),-0.16290 51.52240,-0.10320 51.51080,-0.1629,51.5224,-0.1032,51.5108,51.5224%2C-0.1629,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""51.5108,-0.1032"" ],
   ""origin_addresses"" : [ ""51.5224,-0.1629"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
19,100012,268747,266682,POINT(-0.10320 51.51080),POINT(-0.16290 51.52240),-0.10320 51.51080,-0.16290 51.52240,-0.1032,51.5108,-0.1629,51.5224,51.5108%2C-0.1032,51.5224%2C-0.1629,"{
   ""destination_addresses"" : [ ""51.5224,-0.1629"" ],
   ""origin_addresses"" : [ ""51.5108,-0.1032"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
20,100013,266343,268747,POINT(-0.17530 51.51620),POINT(-0.10320 51.51080),-0.17530 51.51620,-0.10320 51.51080,-0.1753,51.5162,-0.1032,51.5108,51.5162%2C-0.1753,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""51.5108,-0.1032"" ],
   ""origin_addresses"" : [ ""51.5162,-0.1753"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
21,100013,268747,266343,POINT(-0.10320 51.51080),POINT(-0.17530 51.51620),-0.10320 51.51080,-0.17530 51.51620,-0.1032,51.5108,-0.1753,51.5162,51.5108%2C-0.1032,51.5162%2C-0.1753,"{
   ""destination_addresses"" : [ ""51.5162,-0.1753"" ],
   ""origin_addresses"" : [ ""51.5108,-0.1032"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
22,100014,267948,268747,POINT(-0.12784 51.53233),POINT(-0.10320 51.51080),-0.12784 51.53233,-0.10320 51.51080,-0.12784,51.53233,-0.1032,51.5108,51.53233%2C-0.12784,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""51.5108,-0.1032"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
23,100014,268747,267948,POINT(-0.10320 51.51080),POINT(-0.12784 51.53233),-0.10320 51.51080,-0.12784 51.53233,-0.1032,51.5108,-0.12784,51.53233,51.5108%2C-0.1032,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5108,-0.1032"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
24,100015,267252,268747,POINT(-0.14370 51.49510),POINT(-0.10320 51.51080),-0.14370 51.49510,-0.10320 51.51080,-0.1437,51.4951,-0.1032,51.5108,51.4951%2C-0.1437,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""51.5108,-0.1032"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
25,100015,268747,267252,POINT(-0.10320 51.51080),POINT(-0.14370 51.49510),-0.10320 51.51080,-0.14370 51.49510,-0.1032,51.5108,-0.1437,51.4951,51.5108%2C-0.1032,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5108,-0.1032"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
26,100016,268311,268747,POINT(-0.11340 51.50330),POINT(-0.10320 51.51080),-0.11340 51.50330,-0.10320 51.51080,-0.1134,51.5033,-0.1032,51.5108,51.5033%2C-0.1134,51.5108%2C-0.1032,"{
   ""destination_addresses"" : [ ""51.5108,-0.1032"" ],
   ""origin_addresses"" : [ ""51.5033,-0.1134"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
27,100016,268747,268311,POINT(-0.10320 51.51080),POINT(-0.11340 51.50330),-0.10320 51.51080,-0.11340 51.50330,-0.1032,51.5108,-0.1134,51.5033,51.5108%2C-0.1032,51.5033%2C-0.1134,"{
   ""destination_addresses"" : [ ""51.5033,-0.1134"" ],
   ""origin_addresses"" : [ ""51.5108,-0.1032"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
28,100017,243285,243362,POINT(-1.90040 52.47760),POINT(-1.89270 52.47920),-1.90040 52.47760,-1.89270 52.47920,-1.9004,52.4776,-1.8927,52.4792,52.4776%2C-1.9004,52.4792%2C-1.8927,"{
   ""destination_addresses"" : [ ""52.4792,-1.8927"" ],
   ""origin_addresses"" : [ ""52.4776,-1.9004"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
29,100017,243362,243285,POINT(-1.89270 52.47920),POINT(-1.90040 52.47760),-1.89270 52.47920,-1.90040 52.47760,-1.8927,52.4792,-1.9004,52.4776,52.4792%2C-1.8927,52.4776%2C-1.9004,"{
   ""destination_addresses"" : [ ""52.4776,-1.9004"" ],
   ""origin_addresses"" : [ ""52.4792,-1.8927"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
30,100018,243285,243307,POINT(-1.90040 52.47760),POINT(-1.89880 52.48330),-1.90040 52.47760,-1.89880 52.48330,-1.9004,52.4776,-1.8988,52.4833,52.4776%2C-1.9004,52.4833%2C-1.8988,"{
   ""destination_addresses"" : [ ""52.4833,-1.8988"" ],
   ""origin_addresses"" : [ ""52.4776,-1.9004"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
31,100018,243307,243285,POINT(-1.89880 52.48330),POINT(-1.90040 52.47760),-1.89880 52.48330,-1.90040 52.47760,-1.8988,52.4833,-1.9004,52.4776,52.4833%2C-1.8988,52.4776%2C-1.9004,"{
   ""destination_addresses"" : [ ""52.4776,-1.9004"" ],
   ""origin_addresses"" : [ ""52.4833,-1.8988"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
32,100019,267662,270193,POINT(-0.13350 51.52810),POINT(-0.04090 51.58680),-0.13350 51.52810,-0.04090 51.58680,-0.1335,51.5281,-0.0409,51.5868,51.5281%2C-0.1335,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.5281,-0.1335"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
33,100019,270193,267662,POINT(-0.04090 51.58680),POINT(-0.13350 51.52810),-0.04090 51.58680,-0.13350 51.52810,-0.0409,51.5868,-0.1335,51.5281,51.5868%2C-0.0409,51.5281%2C-0.1335,"{
   ""destination_addresses"" : [ ""51.5281,-0.1335"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
34,100020,268599,270193,POINT(-0.10620 51.56440),POINT(-0.04090 51.58680),-0.10620 51.56440,-0.04090 51.58680,-0.1062,51.5644,-0.0409,51.5868,51.5644%2C-0.1062,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.5644,-0.1062"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
35,100020,270193,268599,POINT(-0.04090 51.58680),POINT(-0.10620 51.56440),-0.04090 51.58680,-0.10620 51.56440,-0.0409,51.5868,-0.1062,51.5644,51.5868%2C-0.0409,51.5644%2C-0.1062,"{
   ""destination_addresses"" : [ ""51.5644,-0.1062"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
36,100021,268706,270193,POINT(-0.10390 51.54610),POINT(-0.04090 51.58680),-0.10390 51.54610,-0.04090 51.58680,-0.1039,51.5461,-0.0409,51.5868,51.5461%2C-0.1039,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.5461,-0.1039"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
37,100021,270193,268706,POINT(-0.04090 51.58680),POINT(-0.10390 51.54610),-0.04090 51.58680,-0.10390 51.54610,-0.0409,51.5868,-0.1039,51.5461,51.5868%2C-0.0409,51.5461%2C-0.1039,"{
   ""destination_addresses"" : [ ""51.5461,-0.1039"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
38,100022,267983,270193,POINT(-0.12310 51.53080),POINT(-0.04090 51.58680),-0.12310 51.53080,-0.04090 51.58680,-0.1231,51.5308,-0.0409,51.5868,51.5308%2C-0.1231,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.5308,-0.1231"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
39,100022,270193,267983,POINT(-0.04090 51.58680),POINT(-0.12310 51.53080),-0.04090 51.58680,-0.12310 51.53080,-0.0409,51.5868,-0.1231,51.5308,51.5868%2C-0.0409,51.5308%2C-0.1231,"{
   ""destination_addresses"" : [ ""51.5308,-0.1231"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
40,100023,269503,270193,POINT(-0.07330 51.58030),POINT(-0.04090 51.58680),-0.07330 51.58030,-0.04090 51.58680,-0.0733,51.5803,-0.0409,51.5868,51.5803%2C-0.0733,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.5803,-0.0733"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
41,100023,270193,269503,POINT(-0.04090 51.58680),POINT(-0.07330 51.58030),-0.04090 51.58680,-0.07330 51.58030,-0.0409,51.5868,-0.0733,51.5803,51.5868%2C-0.0409,51.5803%2C-0.0733,"{
   ""destination_addresses"" : [ ""51.5803,-0.0733"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
42,100024,267948,270193,POINT(-0.12784 51.53233),POINT(-0.04090 51.58680),-0.12784 51.53233,-0.04090 51.58680,-0.12784,51.53233,-0.0409,51.5868,51.53233%2C-0.12784,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.53233,-0.12784"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
43,100024,270193,267948,POINT(-0.04090 51.58680),POINT(-0.12784 51.53233),-0.04090 51.58680,-0.12784 51.53233,-0.0409,51.5868,-0.12784,51.53233,51.5868%2C-0.0409,51.53233%2C-0.12784,"{
   ""destination_addresses"" : [ ""51.53233,-0.12784"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
44,100025,269471,270193,POINT(-0.07490 51.58230),POINT(-0.04090 51.58680),-0.07490 51.58230,-0.04090 51.58680,-0.0749,51.5823,-0.0409,51.5868,51.5823%2C-0.0749,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.5823,-0.0749"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
45,100025,270193,269471,POINT(-0.04090 51.58680),POINT(-0.07490 51.58230),-0.04090 51.58680,-0.07490 51.58230,-0.0409,51.5868,-0.0749,51.5823,51.5868%2C-0.0409,51.5823%2C-0.0749,"{
   ""destination_addresses"" : [ ""51.5823,-0.0749"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
46,100026,269751,270193,POINT(-0.05970 51.58810),POINT(-0.04090 51.58680),-0.05970 51.58810,-0.04090 51.58680,-0.0597,51.5881,-0.0409,51.5868,51.5881%2C-0.0597,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.5881,-0.0597"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
47,100026,270193,269751,POINT(-0.04090 51.58680),POINT(-0.05970 51.58810),-0.04090 51.58680,-0.05970 51.58810,-0.0409,51.5868,-0.0597,51.5881,51.5868%2C-0.0409,51.5881%2C-0.0597,"{
   ""destination_addresses"" : [ ""51.5881,-0.0597"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
48,100027,267252,270193,POINT(-0.14370 51.49510),POINT(-0.04090 51.58680),-0.14370 51.49510,-0.04090 51.58680,-0.1437,51.4951,-0.0409,51.5868,51.4951%2C-0.1437,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.4951,-0.1437"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
49,100027,270193,267252,POINT(-0.04090 51.58680),POINT(-0.14370 51.49510),-0.04090 51.58680,-0.14370 51.49510,-0.0409,51.5868,-0.1437,51.4951,51.5868%2C-0.0409,51.4951%2C-0.1437,"{
   ""destination_addresses"" : [ ""51.4951,-0.1437"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
50,100028,270193,270630,POINT(-0.04090 51.58680),POINT(-0.02010 51.58300),-0.04090 51.58680,-0.02010 51.58300,-0.0409,51.5868,-0.0201,51.583,51.5868%2C-0.0409,51.583%2C-0.0201,"{
   ""destination_addresses"" : [ ""51.583,-0.0201"" ],
   ""origin_addresses"" : [ ""51.5868,-0.0409"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
51,100028,270630,270193,POINT(-0.02010 51.58300),POINT(-0.04090 51.58680),-0.02010 51.58300,-0.04090 51.58680,-0.0201,51.583,-0.0409,51.5868,51.583%2C-0.0201,51.5868%2C-0.0409,"{
   ""destination_addresses"" : [ ""51.5868,-0.0409"" ],
   ""origin_addresses"" : [ ""51.583,-0.0201"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
52,100029,271447,271450,POINT(0.01690 51.40010),POINT(0.01720 51.40850),0.01690 51.40010,0.01720 51.40850,0.0169,51.4001,0.0172,51.4085,51.4001%2C0.0169,51.4085%2C0.0172,"{
   ""destination_addresses"" : [ ""51.4085,0.0172"" ],
   ""origin_addresses"" : [ ""51.4001,0.0169"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
53,100029,271450,271447,POINT(0.01720 51.40850),POINT(0.01690 51.40010),0.01720 51.40850,0.01690 51.40010,0.0172,51.4085,0.0169,51.4001,51.4085%2C0.0172,51.4001%2C0.0169,"{
   ""destination_addresses"" : [ ""51.4001,0.0169"" ],
   ""origin_addresses"" : [ ""51.4085,0.0172"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
54,100030,238731,238746,POINT(-2.24680 53.78370),POINT(-2.24580 53.79310),-2.24680 53.78370,-2.24580 53.79310,-2.2468,53.7837,-2.2458,53.7931,53.7837%2C-2.2468,53.7931%2C-2.2458,"{
   ""destination_addresses"" : [ ""53.7931,-2.2458"" ],
   ""origin_addresses"" : [ ""53.7837,-2.2468"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
55,100030,238746,238731,POINT(-2.24580 53.79310),POINT(-2.24680 53.78370),-2.24580 53.79310,-2.24680 53.78370,-2.2458,53.7931,-2.2468,53.7837,53.7931%2C-2.2458,53.7837%2C-2.2468,"{
   ""destination_addresses"" : [ ""53.7837,-2.2468"" ],
   ""origin_addresses"" : [ ""53.7931,-2.2458"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
56,100031,277324,277341,POINT(1.07350 51.28280),POINT(1.07610 51.27410),1.07350 51.28280,1.07610 51.27410,1.0735,51.2828,1.0761,51.2741,51.2828%2C1.0735,51.2741%2C1.0761,"{
   ""destination_addresses"" : [ ""51.2741,1.0761"" ],
   ""origin_addresses"" : [ ""51.2828,1.0735"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
57,100031,277341,277324,POINT(1.07610 51.27410),POINT(1.07350 51.28280),1.07610 51.27410,1.07350 51.28280,1.0761,51.2741,1.0735,51.2828,51.2741%2C1.0761,51.2828%2C1.0735,"{
   ""destination_addresses"" : [ ""51.2828,1.0735"" ],
   ""origin_addresses"" : [ ""51.2741,1.0761"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
58,100032,228496,228564,POINT(-3.17720 51.47580),POINT(-3.17070 51.48310),-3.17720 51.47580,-3.17070 51.48310,-3.1772,51.4758,-3.1707,51.4831,51.4758%2C-3.1772,51.4831%2C-3.1707,"{
   ""destination_addresses"" : [ ""51.4831,-3.1707"" ],
   ""origin_addresses"" : [ ""51.4758,-3.1772"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
59,100032,228564,228496,POINT(-3.17070 51.48310),POINT(-3.17720 51.47580),-3.17070 51.48310,-3.17720 51.47580,-3.1707,51.4831,-3.1772,51.4758,51.4831%2C-3.1707,51.4758%2C-3.1772,"{
   ""destination_addresses"" : [ ""51.4758,-3.1772"" ],
   ""origin_addresses"" : [ ""51.4831,-3.1707"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""status"" : ""ZERO_RESULTS""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
"
